"dbn","school_name","year","total_enrollment","grade_pk_half_day_full_day","grade_k","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","female_1","female_2","male_1","male_2","asian_1","asian_2","black_1","black_2","hispanic_1","hispanic_2","multiple_race_categories_not_represented_1","multiple_race_categories_not_represented_2","white_1","white_2","students_with_disabilities_1","students_with_disabilities_2","english_language_learners_1","english_language_learners_2","poverty_1","poverty_2","economic_need_index"
"01M458","Forsyth Satellite Academy","2016-17","212","0","0","0","0","0","0","0","0","0","0","11","53","74","74","123","58.0","89","42.0","1","0.5","76","35.8","127","59.9","1","0.5","7","3.3","45","21.2","11","5.2","145","68.4","65.1%"
"01M458","Forsyth Satellite Academy","2017-18","203","0","0","0","0","0","0","0","0","0","0","16","65","79","43","117","57.6","86","42.4","1","0.5","70","34.5","121","59.6","2","1.0","9","4.4","57","28.1","16","7.9","174","85.7","84.0%"
"01M509","Marta Valle High School","2013-14","401","0","0","0","0","0","0","0","0","0","0","150","109","77","65","243","60.6","158","39.4","26","6.5","165","41.1","196","48.9","7","1.7","7","1.7","97","24.2","33","8.2","337","84.0","No Data"
"01M509","Marta Valle High School","2014-15","363","0","0","0","0","0","0","0","0","0","0","112","119","52","80","206","56.7","157","43.3","21","5.8","145","39.9","185","51.0","2","0.6","10","2.8","103","28.4","33","9.1","312","86.0","76.6%"
"01M509","Marta Valle High School","2015-16","272","0","0","0","0","0","0","0","0","0","0","81","83","50","58","166","61.0","106","39.0","9","3.3","115","42.3","142","52.2","1","0.4","5","1.8","76","27.9","22","8.1","245","90.1","78.8%"
"01M509","Marta Valle High School","2016-17","204","0","0","0","0","0","0","0","0","0","0","51","58","47","48","126","61.8","78","38.2","6","2.9","72","35.3","121","59.3","1","0.5","4","2.0","60","29.4","18","8.8","186","91.2","76.2%"
"01M509","Marta Valle High School","2017-18","148","0","0","0","0","0","0","0","0","0","0","39","33","38","38","88","59.5","60","40.5","7","4.7","47","31.8","88","59.5","2","1.4","4","2.7","38","25.7","10","6.8","138","93.2","82.2%"
"01M515","Lower East Side Preparatory High School","2013-14","551","0","0","0","0","0","0","0","0","0","0","0","216","219","116","236","42.8","315","57.2","380","69.0","48","8.7","109","19.8","9","1.6","5","0.9","13","2.4","409","74.2","236","42.8","No Data"
"01M515","Lower East Side Preparatory High School","2014-15","528","0","0","0","0","0","0","0","0","0","0","0","181","192","155","228","43.2","300","56.8","343","65.0","48","9.1","125","23.7","5","0.9","7","1.3","20","3.8","365","69.1","203","38.4","88.4%"
"01M515","Lower East Side Preparatory High School","2015-16","564","0","0","0","0","0","0","0","0","0","0","0","216","190","158","252","44.7","312","55.3","333","59.0","68","12.1","149","26.4","6","1.1","8","1.4","29","5.1","354","62.8","198","35.1","89.4%"
"01M515","Lower East Side Preparatory High School","2016-17","559","0","0","0","0","0","0","0","0","0","0","0","276","146","137","248","44.4","311","55.6","347","62.1","60","10.7","139","24.9","3","0.5","10","1.8","30","5.4","390","69.8","186","33.3","90.1%"
"01M515","Lower East Side Preparatory High School","2017-18","557","0","0","0","0","0","0","0","0","0","0","0","212","200","145","237","42.5","320","57.5","318","57.1","58","10.4","165","29.6","6","1.1","10","1.8","26","4.7","391","70.2","417","74.9","95.1%"
"01M539","New Explorations into Science, Technology and Math","2013-14","1725","0","98","111","112","116","138","112","156","138","134","179","196","123","112","885","51.3","840","48.7","559","32.4","160","9.3","195","11.3","69","4.0","742","43.0","67","3.9","5","0.3","479","27.8","No Data"
"01M539","New Explorations into Science, Technology and Math","2014-15","1735","0","100","112","114","115","113","134","150","137","137","121","189","194","119","894","51.5","841","48.5","577","33.3","158","9.1","190","11.0","88","5.1","722","41.6","66","3.8","2","0.1","490","28.2","25.7%"
"01M539","New Explorations into Science, Technology and Math","2015-16","1753","0","123","111","113","115","117","116","144","122","137","143","139","185","188","885","50.5","868","49.5","579","33.0","153","8.7","198","11.3","91","5.2","732","41.8","82","4.7","7","0.4","478","27.3","25.5%"
"01M539","New Explorations into Science, Technology and Math","2016-17","1745","0","100","151","124","118","113","113","154","137","121","161","149","126","178","866","49.6","879","50.4","579","33.2","140","8.0","193","11.1","113","6.5","720","41.3","107","6.1","7","0.4","441","25.3","23.3%"
"01M539","New Explorations into Science, Technology and Math","2017-18","1734","0","100","116","149","122","116","112","152","149","136","145","163","146","128","831","47.9","903","52.1","575","33.2","134","7.7","204","11.8","129","7.4","692","39.9","139","8.0","14","0.8","395","22.8","27.8%"
"01M650","Cascades High School","2014-15","230","0","0","0","0","0","0","0","0","0","0","13","63","91","63","134","58.3","96","41.7","8","3.5","89","38.7","120","52.2","2","0.9","11","4.8","19","8.3","5","2.2","172","74.8","68.7%"
"01M650","Cascades High School","2015-16","233","0","0","0","0","0","0","0","0","0","0","7","62","65","99","136","58.4","97","41.6","9","3.9","78","33.5","129","55.4","2","0.9","15","6.4","20","8.6","8","3.4","172","73.8","64.1%"
"01M650","Cascades High School","2016-17","239","0","0","0","0","0","0","0","0","0","0","29","56","74","80","124","51.9","115","48.1","9","3.8","82","34.3","131","54.8","4","1.7","13","5.4","29","12.1","6","2.5","185","77.4","70.0%"
"01M650","Cascades High School","2017-18","241","0","0","0","0","0","0","0","0","0","0","34","80","73","54","132","54.8","109","45.2","10","4.1","95","39.4","127","52.7","4","1.7","5","2.1","33","13.7","7","2.9","201","83.4","84.8%"
"01M696","Bard High School Early College","2013-14","560","0","0","0","0","0","0","0","0","0","0","107","152","154","147","341","60.9","219","39.1","90","16.1","77","13.8","106","18.9","19","3.4","268","47.9","4","0.7","2","0.4","162","28.9","No Data"
"01M696","Bard High School Early College","2014-15","545","0","0","0","0","0","0","0","0","0","0","129","129","134","153","326","59.8","219","40.2","93","17.1","94","17.2","101","18.5","9","1.7","248","45.5","6","1.1","0","0.0","191","35.0","31.0%"
"01M696","Bard High School Early College","2015-16","535","0","0","0","0","0","0","0","0","0","0","147","139","119","130","315","58.9","220","41.1","122","22.8","86","16.1","88","16.4","11","2.1","228","42.6","5","0.9","0","0.0","222","41.5","37.3%"
"01M696","Bard High School Early College","2016-17","548","0","0","0","0","0","0","0","0","0","0","140","154","140","114","338","61.7","210","38.3","141","25.7","88","16.1","97","17.7","9","1.6","213","38.9","16","2.9","0","0.0","250","45.6","38.2%"
"01M696","Bard High School Early College","2017-18","588","0","0","0","0","0","0","0","0","0","0","168","136","152","132","371","63.1","217","36.9","167","28.4","80","13.6","100","17.0","11","1.9","230","39.1","29","4.9","1","0.2","256","43.5","40.8%"
"01M839","Tompkins Square Middle School","2013-14","377","0","0","0","0","0","0","0","124","123","130","0","0","0","0","204","54.1","173","45.9","86","22.8","58","15.4","159","42.2","9","2.4","65","17.2","101","26.8","18","4.8","261","69.2","No Data"
"01M839","Tompkins Square Middle School","2014-15","368","0","0","0","0","0","0","0","123","123","122","0","0","0","0","191","51.9","177","48.1","81","22.0","53","14.4","149","40.5","14","3.8","71","19.3","96","26.1","13","3.5","255","69.3","59.9%"
"01M839","Tompkins Square Middle School","2015-16","371","0","0","0","0","0","0","0","127","124","120","0","0","0","0","195","52.6","176","47.4","87","23.5","59","15.9","138","37.2","12","3.2","75","20.2","90","24.3","11","3.0","257","69.3","59.4%"
"01M839","Tompkins Square Middle School","2016-17","374","0","0","0","0","0","0","0","128","124","122","0","0","0","0","200","53.5","174","46.5","99","26.5","60","16.0","132","35.3","11","2.9","72","19.3","103","27.5","14","3.7","251","67.1","58.4%"
"01M839","Tompkins Square Middle School","2017-18","373","0","0","0","0","0","0","0","125","122","126","0","0","0","0","198","53.1","175","46.9","86","23.1","51","13.7","144","38.6","14","3.8","78","20.9","99","26.5","8","2.1","257","68.9","67.4%"
"02M001","P.S. 001 Alfred E. Smith","2013-14","496","53","70","73","77","76","68","79","0","0","0","0","0","0","0","236","47.6","260","52.4","338","68.1","55","11.1","97","19.6","5","1.0","1","0.2","99","20.0","161","32.5","350","70.6","No Data"
"02M001","P.S. 001 Alfred E. Smith","2014-15","465","57","69","64","61","67","79","68","0","0","0","0","0","0","0","214","46.0","251","54.0","310","66.7","52","11.2","95","20.4","2","0.4","6","1.3","81","17.4","146","31.4","311","66.9","70.9%"
"02M001","P.S. 001 Alfred E. Smith","2015-16","400","28","48","58","60","61","70","75","0","0","0","0","0","0","0","189","47.2","211","52.7","257","64.2","49","12.3","87","21.8","3","0.7","4","1.0","101","25.2","100","25.0","246","61.5","67.5%"
"02M001","P.S. 001 Alfred E. Smith","2016-17","356","34","50","48","55","53","53","63","0","0","0","0","0","0","0","178","50.0","178","50.0","216","60.7","41","11.5","84","23.6","4","1.1","11","3.1","89","25.0","83","23.3","204","57.3","65.6%"
"02M001","P.S. 001 Alfred E. Smith","2017-18","318","24","44","51","46","47","55","51","0","0","0","0","0","0","0","158","49.7","160","50.3","170","53.5","56","17.6","82","25.8","4","1.3","6","1.9","81","25.5","64","20.1","250","78.6","82.7%"
"02M002","P.S. 002 Meyer London","2013-14","822","35","118","150","124","130","125","140","0","0","0","0","0","0","0","392","47.7","430","52.3","707","86.0","35","4.3","66","8.0","0","0.0","14","1.7","135","16.4","387","47.1","792","96.4","No Data"
"02M002","P.S. 002 Meyer London","2014-15","760","33","96","116","149","120","127","119","0","0","0","0","0","0","0","355","46.7","405","53.3","651","85.7","33","4.3","64","8.4","0","0.0","12","1.6","137","18.0","317","41.7","740","97.4","82.0%"
"02M002","P.S. 002 Meyer London","2015-16","672","21","86","84","107","139","117","118","0","0","0","0","0","0","0","313","46.6","359","53.4","573","85.3","27","4.0","63","9.4","1","0.1","8","1.2","137","20.4","241","35.9","649","96.6","79.8%"
"02M002","P.S. 002 Meyer London","2016-17","603","36","77","76","81","98","129","106","0","0","0","0","0","0","0","283","46.9","320","53.1","487","80.8","34","5.6","75","12.4","0","0.0","7","1.2","121","20.1","191","31.7","579","96.0","79.6%"
"02M002","P.S. 002 Meyer London","2017-18","552","22","88","69","81","79","93","120","0","0","0","0","0","0","0","261","47.3","291","52.7","434","78.6","29","5.3","82","14.9","2","0.4","5","0.9","119","21.6","180","32.6","533","96.6","90.2%"
"02M003","P.S. 003 Charrette School","2013-14","808","48","126","130","163","108","120","113","0","0","0","0","0","0","0","394","48.8","414","51.2","57","7.1","41","5.1","106","13.1","54","6.7","550","68.1","156","19.3","31","3.8","128","15.8","No Data"
"02M003","P.S. 003 Charrette School","2014-15","809","51","112","142","122","159","111","112","0","0","0","0","0","0","0","393","48.6","416","51.4","52","6.4","44","5.4","95","11.7","53","6.6","565","69.8","150","18.5","35","4.3","132","16.3","16.0%"
"02M003","P.S. 003 Charrette School","2015-16","789","53","129","108","126","118","156","99","0","0","0","0","0","0","0","375","47.5","414","52.5","56","7.1","42","5.3","97","12.3","41","5.2","553","70.1","152","19.3","34","4.3","132","16.7","13.9%"
"02M003","P.S. 003 Charrette School","2016-17","778","50","132","118","103","117","111","147","0","0","0","0","0","0","0","393","50.5","385","49.5","52","6.7","42","5.4","105","13.5","41","5.3","538","69.2","146","18.8","32","4.1","115","14.8","14.0%"
"02M003","P.S. 003 Charrette School","2017-18","753","54","126","134","113","98","120","108","0","0","0","0","0","0","0","369","49.0","384","51.0","65","8.6","43","5.7","104","13.8","39","5.2","502","66.7","139","18.5","24","3.2","157","20.8","19.0%"
"02M006","P.S. 006 Lillie D. Blake","2013-14","751","0","122","136","130","134","108","121","0","0","0","0","0","0","0","354","47.1","397","52.9","78","10.4","17","2.3","66","8.8","41","5.5","549","73.1","131","17.4","11","1.5","44","5.9","No Data"
"02M006","P.S. 006 Lillie D. Blake","2014-15","726","0","117","126","136","126","126","95","0","0","0","0","0","0","0","335","46.1","391","53.9","82","11.3","18","2.5","54","7.4","25","3.4","547","75.3","123","16.9","18","2.5","55","7.6","10.3%"
"02M006","P.S. 006 Lillie D. Blake","2015-16","700","0","105","113","120","124","124","114","0","0","0","0","0","0","0","321","45.9","379","54.1","91","13.0","15","2.1","50","7.1","18","2.6","526","75.1","135","19.3","13","1.9","46","6.6","9.9%"
"02M006","P.S. 006 Lillie D. Blake","2016-17","683","40","100","99","104","112","119","109","0","0","0","0","0","0","0","330","48.3","353","51.7","89","13.0","14","2.0","50","7.3","18","2.6","512","75.0","114","16.7","22","3.2","44","6.4","9.7%"
"02M006","P.S. 006 Lillie D. Blake","2017-18","694","78","100","105","93","97","106","115","0","0","0","0","0","0","0","340","49.0","354","51.0","103","14.8","17","2.4","45","6.5","12","1.7","517","74.5","102","14.7","20","2.9","80","11.5","12.3%"
"02M011","P.S. 011 William T. Harris","2013-14","820","18","158","158","139","134","102","111","0","0","0","0","0","0","0","373","45.5","447","54.5","105","12.8","78","9.5","221","27.0","18","2.2","398","48.5","122","14.9","25","3.0","261","31.8","No Data"
"02M011","P.S. 011 William T. Harris","2014-15","872","18","127","167","181","144","132","103","0","0","0","0","0","0","0","391","44.8","481","55.2","111","12.7","64","7.3","242","27.8","31","3.6","424","48.6","127","14.6","31","3.6","255","29.2","30.5%"
"02M011","P.S. 011 William T. Harris","2015-16","921","18","146","133","161","186","148","129","0","0","0","0","0","0","0","434","47.1","487","52.9","133","14.4","63","6.8","234","25.4","39","4.2","452","49.1","127","13.8","32","3.5","260","28.2","30.7%"
"02M011","P.S. 011 William T. Harris","2016-17","931","18","146","154","131","156","181","145","0","0","0","0","0","0","0","464","49.8","467","50.2","139","14.9","68","7.3","224","24.1","42","4.5","458","49.2","125","13.4","32","3.4","262","28.1","29.2%"
"02M011","P.S. 011 William T. Harris","2017-18","923","18","140","155","146","131","150","183","0","0","0","0","0","0","0","463","50.2","460","49.8","146","15.8","57","6.2","223","24.2","60","6.5","437","47.3","122","13.2","30","3.3","271","29.4","33.6%"
"02M033","P.S. 033 Chelsea Prep","2013-14","576","36","100","95","106","100","68","71","0","0","0","0","0","0","0","298","51.7","278","48.3","144","25.0","84","14.6","171","29.7","37","6.4","140","24.3","71","12.3","32","5.6","300","52.1","No Data"
"02M033","P.S. 033 Chelsea Prep","2014-15","634","36","102","113","92","113","109","69","0","0","0","0","0","0","0","321","50.6","313","49.4","158","24.9","75","11.8","197","31.1","43","6.8","161","25.4","78","12.3","33","5.2","314","49.5","42.4%"
"02M033","P.S. 033 Chelsea Prep","2015-16","639","30","90","107","111","94","103","104","0","0","0","0","0","0","0","323","50.5","316","49.5","161","25.2","76","11.9","190","29.7","43","6.7","169","26.4","83","13.0","25","3.9","298","46.6","40.0%"
"02M033","P.S. 033 Chelsea Prep","2016-17","622","34","87","93","113","102","93","100","0","0","0","0","0","0","0","323","51.9","299","48.1","142","22.8","89","14.3","178","28.6","54","8.7","159","25.6","87","14.0","20","3.2","286","46.0","41.9%"
"02M033","P.S. 033 Chelsea Prep","2017-18","650","36","100","96","98","121","102","97","0","0","0","0","0","0","0","342","52.6","308","47.4","147","22.6","117","18.0","183","28.2","54","8.3","149","22.9","101","15.5","29","4.5","309","47.5","49.3%"
"02M040","P.S. 040 Augustus Saint-Gaudens","2013-14","594","0","123","104","96","107","90","74","0","0","0","0","0","0","0","283","47.6","311","52.4","59","9.9","19","3.2","81","13.6","37","6.2","398","67.0","102","17.2","7","1.2","69","11.6","No Data"
"02M040","P.S. 040 Augustus Saint-Gaudens","2014-15","624","18","116","114","97","96","96","87","0","0","0","0","0","0","0","313","50.2","311","49.8","57","9.1","18","2.9","85","13.6","63","10.1","401","64.3","114","18.3","9","1.4","54","8.7","12.6%"
"02M040","P.S. 040 Augustus Saint-Gaudens","2015-16","631","36","99","100","108","97","95","96","0","0","0","0","0","0","0","324","51.3","307","48.7","54","8.6","18","2.9","84","13.3","73","11.6","402","63.7","115","18.2","16","2.5","53","8.4","12.4%"
"02M040","P.S. 040 Augustus Saint-Gaudens","2016-17","650","35","126","103","94","103","96","93","0","0","0","0","0","0","0","336","51.7","314","48.3","70","10.8","18","2.8","93","14.3","67","10.3","402","61.8","119","18.3","25","3.8","54","8.3","12.5%"
"02M040","P.S. 040 Augustus Saint-Gaudens","2017-18","673","36","127","125","96","96","97","96","0","0","0","0","0","0","0","346","51.4","327","48.6","80","11.9","10","1.5","95","14.1","73","10.8","415","61.7","107","15.9","21","3.1","63","9.4","15.9%"
